benchmark,title,group,code,family,BU,schedule,original_range,step,ak_annual_salary,p50,p65,mu,sigma,ak_percentile,ak_as_percent_of_p50,ak_as_percent_of_p65,ak_diff_from_p50,ak_diff_from_p65,p50_90pct_percentile,p50_95pct_percentile,p65_90pct_percentile,p65_95pct_percentile
306,Public Safety Technician 2,"Legal, Judicial, and Related",PI0152,PI01 ‐ Legal Support and Related,GP,100,11.0,F,49238,47444.0,49618.0,47444.0,5642.0569098462565,0.6247458282530919,1.0378130005901696,0.9923414889757749,1794.0,-380.0,0.20020226001257507,0.33707855721448843,0.3106140439170645,0.4783102089933802
306,Public Safety Technician 2,"Legal, Judicial, and Related",PI0152,PI01 ‐ Legal Support and Related,GP,100,11.0,O,62225,56581.0,59927.0,56581.0,8683.68096612032,0.7421392859575046,1.0997507997384282,1.0383466550970348,5644.0,2298.0,0.25733655385017373,0.37229190237091747,0.3802630105941168,0.516059144253816
307,Law Office Assistant 2,"Legal, Judicial, and Related",PI01A2,PI01 ‐ Legal Support and Related,GP,200,13.0,A,47307,51469.0,52930.0,51469.0,3791.6491008672406,0.13617312442727347,0.9191357904758204,0.8937653504628755,-4162.0,-5623.0,0.08732223693462621,0.24865915643612196,0.1560938923815388,0.37726919435131645
307,Law Office Assistant 2,"Legal, Judicial, and Related",PI01A2,PI01 ‐ Legal Support and Related,GP,200,13.0,F,55985,61042.0,62942.0,61042.0,4930.960500785597,0.15254931664663945,0.9171554011991744,0.8894696704902927,-5057.0,-6957.0,0.10787040455014246,0.2679691714886524,0.1864257363245842,0.40016803618793584
307,Law Office Assistant 2,"Legal, Judicial, and Related",PI01A2,PI01 ‐ Legal Support and Related,GP,200,13.0,O,70844,70020.0,73096.0,70020.0,7982.965526534998,0.541105731918869,1.011768066266781,0.9691912006128927,824.0,-2252.0,0.1902113681721297,0.33049061787938716,0.29794184023830966,0.4711002582631303
308,Paralegal 2,"Legal, Judicial, and Related",PI01B2,PI01 ‐ Legal Support and Related,GP,200,16.0,A,57974,62501.0,65832.0,62501.0,8644.752330587802,0.30025394002551725,0.9275691588934577,0.8806355571758415,-4527.0,-7858.0,0.23484192972017703,0.35886406151282346,0.35338220844846946,0.5018182442745518
308,Paralegal 2,"Legal, Judicial, and Related",PI01B2,PI01 ‐ Legal Support and Related,GP,200,16.0,F,69147,74016.0,77958.0,74016.0,10230.445417945697,0.3170612846846056,0.9342169260700389,0.8869776033248672,-4869.0,-8811.0,0.23469019686670267,0.35877175376442144,0.3531986006836265,0.5017197003024833
308,Paralegal 2,"Legal, Judicial, and Related",PI01B2,PI01 ‐ Legal Support and Related,GP,200,16.0,O,87399,88652.0,93072.0,88652.0,11470.9712702486,0.45650914082450067,0.9858660831114922,0.939047189272821,-1253.0,-5673.0,0.21980919495088536,0.34959323069535553,0.3350359385210019,0.49187632210417803
309,Paralegal Specialist 1,"Legal, Judicial, and Related",PI01C1,PI01 ‐ Legal Support and Related,XE,N00,19.0,A,73398,67708.0,68383.0,67708.0,1751.7885989633041,0.9994191258490399,1.0840373367991964,1.07333694046766,5690.0,5015.0,5.5526796744668725e-05,0.026646499122865423,0.00021716885981006224,0.05861759637270246
309,Paralegal Specialist 1,"Legal, Judicial, and Related",PI01C1,PI01 ‐ Legal Support and Related,XE,N00,19.0,F,86834,77686.0,83959.0,77686.0,16279.955379698973,0.7129140560963652,1.117756095049301,1.0342429042747054,9148.0,2875.0,0.3166141134235308,0.40571020127661556,0.4481251334916386,0.5507120022665253
309,Paralegal Specialist 1,"Legal, Judicial, and Related",PI01C1,PI01 ‐ Legal Support and Related,XE,N00,19.0,O,105183,87566.0,99536.0,87566.0,31065.051154949262,0.7146769823170693,1.2011853915903432,1.0567332422440123,17617.0,5647.0,0.3890179679388266,0.4439587767068899,0.525876754617383,0.58905498135879
310,Attorney 4,"Legal, Judicial, and Related",PI0214,PI02 ‐ Attorneys,XE,A00,24.0,A,117624,122472.0,131560.0,122472.0,23585.56264796816,0.418571424201008,0.9604154418969234,0.8940711462450592,-4848.0,-13936.0,0.30178734566424614,0.39757328213284154,0.4315307224012627,0.5423758480360743
310,Attorney 4,"Legal, Judicial, and Related",PI0214,PI02 ‐ Attorneys,XE,A00,24.0,F,139542,148953.0,161452.0,148953.0,32437.934368062724,0.3858609622489938,0.9368189965962418,0.8642940316626614,-9411.0,-21910.0,0.3230474829293211,0.4092024980842104,0.4552509745718891,0.5542701968080775
310,Attorney 4,"Legal, Judicial, and Related",PI0214,PI02 ‐ Attorneys,XE,A00,24.0,O,169065,177462.0,186317.0,177462.0,22980.871176029716,0.3574098360724587,0.9526828278730094,0.9074051213791549,-8397.0,-17252.0,0.2199932071510174,0.34970831375233846,0.33526244518285253,0.49200029334859
312,Hearing Examiner 1,"Legal, Judicial, and Related",PI0311,PI03 ‐ Judges and Adjudicators,XE,A00,24.0,A,117624,107421.0,118219.0,107421.0,28023.427098675198,0.642103937565955,1.0949814282123607,0.9949669680846565,10203.0,-595.0,0.35073914050005206,0.42400315258079885,0.4854269738906907,0.5692211382443284
312,Hearing Examiner 1,"Legal, Judicial, and Related",PI0311,PI03 ‐ Judges and Adjudicators,XE,A00,24.0,F,139542,124086.0,136338.0,124086.0,31796.909502960596,0.6865465407945697,1.124558773753687,1.0235004180785987,15456.0,3204.0,0.34817751951651965,0.4226484316872073,0.4826685992194239,0.5678612672869388
312,Hearing Examiner 1,"Legal, Judicial, and Related",PI0311,PI03 ‐ Judges and Adjudicators,XE,A00,24.0,O,169065,140751.0,154457.0,140751.0,35570.391907246,0.7869837211926964,1.201163757273483,1.09457648407,28314.0,14608.0,0.3461642571417072,0.42158178482370523,0.48049604600428164,0.566789352612044
313,Hearing Officer,"Legal, Judicial, and Related",PI0321,PI03 ‐ Judges and Adjudicators,XE,N00,21.0,A,83753,86744.0,91339.0,86744.0,11925.138684794641,0.40097869056375024,0.9655192289956654,0.91694675877774,-2991.0,-7586.0,0.23348908757470244,0.35804017434054014,0.35174405954809795,0.5009383807553288
313,Hearing Officer,"Legal, Judicial, and Related",PI0321,PI03 ‐ Judges and Adjudicators,XE,N00,21.0,F,99080,100306.0,105424.0,100306.0,13282.450443695097,0.4632289522193217,0.9877774011524735,0.9398239490059189,-1226.0,-6344.0,0.2250714178634901,0.35286816959109746,0.3414942378322682,0.4953986952542632
313,Hearing Officer,"Legal, Judicial, and Related",PI0321,PI03 ‐ Judges and Adjudicators,XE,N00,21.0,O,120042,113867.0,119509.0,113867.0,14642.35744496439,0.6633859214145349,1.054229934924078,1.0044599151528337,6175.0,533.0,0.21838626371974806,0.3487019095156869,0.3332827538865487,0.49091568371980365
315,Chief of Workers' Compensation Adjudication,"Legal, Judicial, and Related",PI0355,PI03 ‐ Judges and Adjudicators,XE,A00,25.0,A,125892,132984.0,141470.0,132984.0,22023.22674192978,0.3737173865683291,0.9466702761234435,0.8898847812257016,-7092.0,-15578.0,0.2729765999693452,0.38135743519302556,0.3985713219533723,0.5255693628596304
315,Chief of Workers' Compensation Adjudication,"Legal, Judicial, and Related",PI0355,PI03 ‐ Judges and Adjudicators,XE,A00,25.0,F,149955,144392.0,160397.0,144392.0,41536.85411319657,0.5532707424321969,1.038527065211369,0.9348990317774023,5563.0,-10442.0,0.36406135654082517,0.43100664153708546,0.499666722581301,0.5762238842110443
315,Chief of Workers' Compensation Adjudication,"Legal, Judicial, and Related",PI0355,PI03 ‐ Judges and Adjudicators,XE,A00,25.0,O,181662,162777.0,179353.0,162777.0,43018.73750580108,0.6696673304916674,1.1160176191968152,1.0128740528455058,18885.0,2309.0,0.35257182990593117,0.4249707222811775,0.4873963754237844,0.5701913327271744
316,Forensic Science Laboratory Administrator 1,"Legal, Judicial, and Related",PI0405,PI04 ‐ Evidence Investigation,SS,100,22.0,A,95326,74533.0,74533.0,74533.0,0.0,,1.278977097393101,1.278977097393101,20793.0,20793.0,,,,
316,Forensic Science Laboratory Administrator 1,"Legal, Judicial, and Related",PI0405,PI04 ‐ Evidence Investigation,SS,100,22.0,E,108867,94341.0,94341.0,94341.0,0.0,,1.153973351989061,1.153973351989061,14526.0,14526.0,,,,
316,Forensic Science Laboratory Administrator 1,"Legal, Judicial, and Related",PI0405,PI04 ‐ Evidence Investigation,SS,100,22.0,O,131893,114150.0,114150.0,114150.0,0.0,,1.1554358300481822,1.1554358300481822,17743.0,17743.0,,,,
317,Forensic Scientist 3 ‐ Chemistry,"Legal, Judicial, and Related",PI0413,PI04 ‐ Evidence Investigation,GP,100,22.0,A,88121,73163.0,73163.0,73163.0,0.0,,1.2044476032967484,1.2044476032967484,14958.0,14958.0,,,,
317,Forensic Scientist 3 ‐ Chemistry,"Legal, Judicial, and Related",PI0413,PI04 ‐ Evidence Investigation,GP,100,22.0,F,104637,85745.0,85745.0,85745.0,0.0,,1.2203277159018018,1.2203277159018018,18892.0,18892.0,,,,
317,Forensic Scientist 3 ‐ Chemistry,"Legal, Judicial, and Related",PI0413,PI04 ‐ Evidence Investigation,GP,100,22.0,O,132113,98328.0,98328.0,98328.0,0.0,,1.343594906842405,1.343594906842405,33785.0,33785.0,,,,
318,Fingerprint Technician 2,"Legal, Judicial, and Related",PI0421,PI04 ‐ Evidence Investigation,GP,100,16.0,A,58481,57302.0,58032.0,57302.0,1894.526929249203,0.7331339168719522,1.0205751980733657,1.0077371105596913,1179.0,449.0,0.0012447806809046619,0.06522831580783774,0.0037051637502624074,0.12584602536544215
318,Fingerprint Technician 2,"Legal, Judicial, and Related",PI0421,PI04 ‐ Evidence Investigation,GP,100,16.0,F,69849,68695.0,70210.0,68695.0,3931.792188784305,0.6154318461094965,1.016798893660383,0.9948582822959693,1154.0,-361.0,0.04030413333845317,0.1911724731325063,0.08069989764433311,0.3058917182257923
318,Fingerprint Technician 2,"Legal, Judicial, and Related",PI0421,PI04 ‐ Evidence Investigation,GP,100,16.0,O,88199,77654.0,81415.0,77654.0,9760.706549186647,0.8600072954550069,1.1357946789605171,1.0833261683964872,10545.0,6784.0,0.2131387800964442,0.34539292727421744,0.32679185348030215,0.4873419375085277
319,Investigator 2,"Legal, Judicial, and Related",PI0432,PI04 ‐ Evidence Investigation,GP,200,16.0,A,57974,65040.0,68557.0,65040.0,9127.467411191024,0.21942198213842362,0.8913591635916359,0.8456321017547442,-7066.0,-10583.0,0.23805456574426725,0.36081273915917644,0.3572623752926043,0.5038964958423984
319,Investigator 2,"Legal, Judicial, and Related",PI0432,PI04 ‐ Evidence Investigation,GP,200,16.0,F,69147,80344.0,83911.0,80344.0,9257.22952963275,0.11322750697566653,0.860636761923728,0.8240516737972375,-11197.0,-14764.0,0.19272304642243182,0.33216138480498586,0.30114262251023305,0.4729333023712846
319,Investigator 2,"Legal, Judicial, and Related",PI0432,PI04 ‐ Evidence Investigation,GP,200,16.0,O,87399,93090.0,99765.0,93090.0,17323.242811970453,0.3712599547246017,0.938865613922011,0.8760487144790257,-5691.0,-12366.0,0.2955058511869067,0.3940859477936623,0.42442650749635835,0.5387833916015882
320,Special Investigator 1,"Legal, Judicial, and Related",PI0436,PI04 ‐ Evidence Investigation,GP,200,19.0,A,71526,72276.0,72276.0,72276.0,0.0,,0.9896231114062759,0.9896231114062759,-750.0,-750.0,,,,
320,Special Investigator 1,"Legal, Judicial, and Related",PI0436,PI04 ‐ Evidence Investigation,GP,200,19.0,F,84767,84230.0,84230.0,84230.0,0.0,,1.0063754006885908,1.0063754006885908,537.0,537.0,,,,
320,Special Investigator 1,"Legal, Judicial, and Related",PI0436,PI04 ‐ Evidence Investigation,GP,200,19.0,O,106763,96183.0,96183.0,96183.0,0.0,,1.1099986484098021,1.1099986484098021,10580.0,10580.0,,,,
321,Forensic Scientist 3 ‐ Physical,"Legal, Judicial, and Related",PI0442,PI04 ‐ Evidence Investigation,GP,100,22.0,A,88121,80746.0,84823.0,80746.0,10580.803137738358,0.7571039325513675,1.0913357937235282,1.0388809638895111,7375.0,3298.0,0.2226909145983163,0.35139076785074463,0.33857755618393093,0.49381107958760384
321,Forensic Scientist 3 ‐ Physical,"Legal, Judicial, and Related",PI0442,PI04 ‐ Evidence Investigation,GP,100,22.0,F,104637,91811.0,94887.0,91811.0,7982.965526534998,0.9459367316981857,1.1397000359434055,1.10275380189067,12826.0,9750.0,0.12505414578741586,0.2826310421579389,0.2109012655723277,0.417228509803376
321,Forensic Scientist 3 ‐ Physical,"Legal, Judicial, and Related",PI0442,PI04 ‐ Evidence Investigation,GP,100,22.0,O,132113,104006.0,106421.0,104006.0,6267.510320735378,0.9999963467014369,1.2702440243832087,1.2414185170220162,28107.0,25692.0,0.048512895328098195,0.203347592872604,0.09464904250895467,0.3214424691653311
322,Forensic Scientist 3 ‐ DNA,"Legal, Judicial, and Related",PI0453,PI04 ‐ Evidence Investigation,GP,100,22.0,A,88121,80746.0,84823.0,80746.0,10580.803137738358,0.7571039325513675,1.0913357937235282,1.0388809638895111,7375.0,3298.0,0.2226909145983163,0.35139076785074463,0.33857755618393093,0.49381107958760384
322,Forensic Scientist 3 ‐ DNA,"Legal, Judicial, and Related",PI0453,PI04 ‐ Evidence Investigation,GP,100,22.0,F,104637,91811.0,94887.0,91811.0,7982.965526534998,0.9459367316981857,1.1397000359434055,1.10275380189067,12826.0,9750.0,0.12505414578741586,0.2826310421579389,0.2109012655723277,0.417228509803376
322,Forensic Scientist 3 ‐ DNA,"Legal, Judicial, and Related",PI0453,PI04 ‐ Evidence Investigation,GP,100,22.0,O,132113,104006.0,106421.0,104006.0,6267.510320735378,0.9999963467014369,1.2702440243832087,1.2414185170220162,28107.0,25692.0,0.048512895328098195,0.203347592872604,0.09464904250895467,0.3214424691653311
323,Forensic Technician 2,"Legal, Judicial, and Related",PI0460,PI04 ‐ Evidence Investigation,GP,100,15.0,A,54483,59622.0,62133.0,59622.0,6516.653588143492,0.21517439668371924,0.9138069839991949,0.876877021872435,-5139.0,-7650.0,0.18011748760139445,0.3236706837796885,0.2849736828054755,0.4635856823021027
323,Forensic Technician 2,"Legal, Judicial, and Related",PI0460,PI04 ‐ Evidence Investigation,GP,100,15.0,F,65072,69608.0,70885.0,69608.0,3314.1245050016882,0.08554852661372303,0.9348350764279968,0.9179939338364957,-4536.0,-5813.0,0.017849315819233897,0.14681957290239844,0.03975338329843325,0.2469505404629081
323,Forensic Technician 2,"Legal, Judicial, and Related",PI0460,PI04 ‐ Evidence Investigation,GP,100,15.0,O,82329,80406.0,80693.0,80406.0,744.8345598555086,0.99508540863618,1.023916125662264,1.020274373241793,1923.0,1636.0,1.814368689368156e-27,3.3773921175281286e-08,7.454000365829633e-26,2.4330314124675433e-07
324,Medicolegal Investigator 2,"Legal, Judicial, and Related",PI0464,PI04 ‐ Evidence Investigation,GP,200,16.0,A,57974,65300.0,65300.0,65300.0,0.0,,0.8878101071975498,0.8878101071975498,-7326.0,-7326.0,,,,
324,Medicolegal Investigator 2,"Legal, Judicial, and Related",PI0464,PI04 ‐ Evidence Investigation,GP,200,16.0,F,69147,75946.0,75946.0,75946.0,0.0,,0.9104758644299897,0.9104758644299897,-6799.0,-6799.0,,,,
324,Medicolegal Investigator 2,"Legal, Judicial, and Related",PI0464,PI04 ‐ Evidence Investigation,GP,200,16.0,O,87399,86592.0,86592.0,86592.0,0.0,,1.0093195676274944,1.0093195676274944,807.0,807.0,,,,
325,Criminal Intelligence Analyst 2,"Legal, Judicial, and Related",PI0472,PI04 ‐ Evidence Investigation,GP,100,17.0,A,62654,64345.0,68407.0,64345.0,10541.87450220584,0.4362798816188087,0.9737197917476106,0.9159004195477071,-1691.0,-5753.0,0.2708066072338642,0.3801116155472661,0.3960491277032945,0.5242673486114326
325,Criminal Intelligence Analyst 2,"Legal, Judicial, and Related",PI0472,PI04 ‐ Evidence Investigation,GP,100,17.0,F,74685,80144.0,82117.0,80144.0,5120.413193710518,0.14318359268499642,0.931885106807746,0.909494988857362,-5459.0,-7432.0,0.05876962974096575,0.2169330493214775,0.11153642668086078,0.3385079456578228
325,Criminal Intelligence Analyst 2,"Legal, Judicial, and Related",PI0472,PI04 ‐ Evidence Investigation,GP,100,17.0,O,94244,100321.0,104916.0,100321.0,11925.138684794641,0.30516735074676826,0.9394244475234498,0.8982805291852529,-6077.0,-10672.0,0.20010213732796678,0.3370132874760074,0.31048783467375896,0.47823901056832335
326,Recorder Supervisor,"Legal, Judicial, and Related",PI0505,PI05 ‐ Legal Document Processing,SS,200,16.0,A,63461,66968.0,69137.0,66968.0,5629.080698002084,0.2666374322559057,0.9476317046947796,0.9179021363379956,-3507.0,-5676.0,0.11708625957022745,0.2759753537723104,0.19964477619460774,0.4095179596033918
326,Recorder Supervisor,"Legal, Judicial, and Related",PI0505,PI05 ‐ Legal Document Processing,SS,200,16.0,E,72925,78541.0,82989.0,78541.0,11543.638056575966,0.3133057359970255,0.9284959447931653,0.8787309161455132,-5616.0,-10064.0,0.2481308565866721,0.3668560794020233,0.3693425938344509,0.5103165865741462
326,Recorder Supervisor,"Legal, Judicial, and Related",PI0505,PI05 ‐ Legal Document Processing,SS,200,16.0,O,88338,90113.0,93830.0,90113.0,9646.51588495793,0.42700505718533727,0.980302509071943,0.9414686134498561,-1775.0,-5492.0,0.17511306951611122,0.32022297668578636,0.27848019549781733,0.4597669229606647
327,Recorder Manager,"Legal, Judicial, and Related",PI0517,PI05 ‐ Legal Document Processing,SS,200,18.0,A,72925,84859.0,88237.0,84859.0,8766.728721923024,0.08671211452625316,0.8593667141964907,0.8264673549644707,-11934.0,-15312.0,0.1665305422588979,0.31419887256488316,0.26724121943190393,0.45306202755983427
327,Recorder Manager,"Legal, Judicial, and Related",PI0517,PI05 ‐ Legal Document Processing,SS,200,18.0,E,83470,100617.0,101779.0,100617.0,3015.671632585718,6.5038441102976325e-09,0.8295814822544898,0.8201102388508434,-17147.0,-18309.0,0.00042424688138936777,0.04763450872753744,0.0013963388858346216,0.09642727645896981
327,Recorder Manager,"Legal, Judicial, and Related",PI0517,PI05 ‐ Legal Document Processing,SS,200,18.0,O,101130,118986.0,125269.0,118986.0,16305.90780338732,0.13674446903376242,0.8499319247642579,0.807302684622692,-17856.0,-24139.0,0.23278343335910007,0.35760964009582175,0.3508885908163935,0.5004783125114723
